latitude,longitude,n_units
31.34669495,-94.71273041,1
31.34670448,-94.71268463,1
31.34671402,-94.71263123,1
31.34733009,-94.71285248,1
31.34734154,-94.71281433,1
31.34735489,-94.71277618,1
31.34736443,-94.71273041,1
31.34737778,-94.71269226,1
31.34676552,-94.71250153,1
31.34647179,-94.71231842,1
31.34678078,-94.71245575,1
31.34679604,-94.71240234,1
31.3465023,-94.71221924,1
31.34681129,-94.71234894,1
31.34651756,-94.71217346,1
31.34682655,-94.71230316,1
31.34653473,-94.71212006,1
30.28094864,-97.67902374,1
29.29693985,-94.78607178,5
31.76766586,-106.4660568,5
30.2739315,-97.71788025,2
30.27463722,-97.71552277,1
35.23817825,-101.8158875,1
30.27704048,-97.71328735,1
35.24184799,-101.8219147,1
30.27778816,-97.70628357,1
31.77118683,-106.4599991,9
31.75620651,-106.4915924,17
29.29771805,-94.80570221,4
32.69647598,-97.26784515,1
35.21773529,-101.8404007,1
31.75629044,-106.4827881,12
32.23624039,-97.753685,1
31.7565155,-106.481781,11
35.21870422,-101.8397827,1
30.25408554,-97.70314026,1
32.68545532,-97.27455139,1
29.4595108,-98.46068573,1
31.75378609,-106.4853516,14
30.25199318,-97.76597595,30
31.39058495,-97.2151947,16
29.65453911,-98.05091858,1
34.82761002,-102.3854904,132
29.59604836,-95.501297,1
32.85711288,-97.37219238,136
27.53313828,-99.49053192,3
32.58181,-96.30506897,38
33.17219162,-96.49541473,40
29.77694321,-95.22405243,168
29.67615891,-98.1170578,1
32.17467117,-95.84789276,44
28.83243942,-96.98513031,150
33.64573288,-97.11937714,40
32.26289368,-97.18167877,24
29.44317245,-96.95015717,24
28.96924782,-95.97266388,60
30.49991035,-99.77929688,30
33.09040833,-97.30620575,24
29.30496407,-94.79132843,20
29.28876495,-94.82818604,38
30.30882072,-97.7056427,15
31.61567688,-94.67411804,1
31.61567497,-94.67416382,1
31.61567497,-94.67480469,1
31.61567497,-94.67483521,1
31.61600113,-94.67485046,1
31.76128387,-106.4955978,20
29.67353439,-95.44084167,133
29.36178017,-98.53606415,50
30.65079308,-97.01218414,29
27.52759933,-99.46471405,3
33.77765274,-97.72556305,36
32.78852463,-95.4557724,24
29.65151405,-95.36826324,149
32.52649689,-94.38591766,64
33.15462112,-95.59759521,48
33.15816116,-96.36933136,32
35.14914322,-101.8853073,58
31.09770393,-97.34062195,61
33.37067032,-96.07711029,40
29.77272224,-98.07592773,1
32.47795105,-94.06015778,48
33.50187302,-96.40081787,40
29.32501221,-96.07804871,24
33.64429855,-97.12297058,60
33.42713928,-96.58419037,40
30.65507507,-98.44189453,34
32.5521965,-97.22052002,56
33.17707443,-96.50163269,40
26.21706009,-98.31867218,4
35.23982239,-101.8203659,1
35.23981094,-101.8189316,1
31.34962082,-94.71662903,1
31.34967613,-94.71665192,1
31.34973145,-94.7166748,1
31.34984016,-94.71672058,1
32.07970047,-96.51448822,16
31.76674271,-106.4664764,7
35.23804855,-101.8151321,1
35.23947525,-101.8153534,1
35.24240875,-101.8236618,1
35.22455215,-101.7943954,1
35.21317291,-101.8776321,1
26.24427795,-98.20921326,2
35.21119308,-101.8708649,1
35.20819473,-101.8689194,1
33.47192764,-94.2849884,40
32.86444855,-96.69834137,82
32.80847931,-96.95277405,76
27.53373146,-99.50737,8
32.85069275,-96.97891235,128
32.85069275,-96.97891235,142
32.64715958,-97.39611053,116
32.03277206,-102.1114807,125
32.87062836,-96.86425781,192
30.33872223,-95.09055328,48
34.83430481,-102.4080887,28
32.71791458,-97.28472137,1
31.72463226,-96.1463089,24
32.72039032,-96.78510284,201
32.50851059,-94.58544922,32
32.86235046,-96.54522705,196
32.77267456,-94.3587265,30
32.77267456,-94.3587265,32
32.56003189,-97.14216614,52
32.87858582,-96.64492798,50
32.14551544,-94.355896,32
32.72166824,-96.87806702,297
32.82733154,-96.97174835,102
31.05818176,-98.1785202,40
32.70240784,-96.84035492,56
28.59574127,-96.63328552,2
33.21166611,-97.15825653,24
32.72097778,-97.06481934,76
31.94600868,-95.25569153,40
32.86950302,-96.76192474,204
32.87004471,-96.76266479,192
30.94361877,-95.36685181,40
32.75194931,-96.85095215,93
32.81895065,-97.16288757,197
32.82030869,-97.1596756,108
29.80353546,-95.51660919,15
31.76655006,-106.4623871,12
31.77431679,-106.4584656,7
31.77150154,-106.4569473,13
31.75485802,-106.4912338,12
32.68997955,-97.2722702,1
31.75488853,-106.4812698,35
31.75457001,-106.4822617,29
31.75352859,-106.4867401,25
35.21117401,-101.8708649,1
31.75207138,-106.485199,40
31.86094666,-106.4368973,47
35.19889832,-101.8207932,148
29.88417435,-95.47137451,228
30.12203979,-97.32296753,27
30.12203979,-97.32296753,20
33.5828476,-96.19124603,25
32.80989456,-96.75782776,45
29.31446648,-100.4248657,32
29.41225052,-98.40631104,31
29.49342918,-98.49798584,23
29.71189499,-95.16867065,16
32.40195465,-100.8469086,24
29.69794655,-96.54421997,48
32.8388176,-97.22203827,108
31.9499321,-97.31787872,10
32.8666954,-96.75338745,110
32.86452103,-96.75993347,264
33.66699219,-95.26490784,24
34.55506134,-102.3174744,24
32.45437241,-99.70618439,84
34.02850723,-98.92926025,48
30.27596855,-97.69987488,130
29.72553253,-95.50084686,381
32.05345917,-95.50158691,24
30.26175308,-98.8656311,48
32.75802231,-96.86903381,94
32.88496017,-97.51974487,50
29.83119965,-95.32558441,12
29.66671753,-95.21665955,156
29.62976646,-96.06822205,24
30.31971741,-97.71022034,88
32.69372559,-97.10808563,168
29.36167717,-95.02028656,40
33.00033188,-94.62805176,32
33.65784454,-101.6847992,24
32.69990921,-96.84225464,66
30.23253441,-97.72898102,270
32.86048508,-96.5393219,268
33.91207504,-102.3409882,24
32.8466301,-96.83296204,60
32.7208786,-97.05615234,200
32.93563843,-96.76099396,244
30.85924721,-96.97614288,32
32.75957489,-96.86593628,112
32.84273911,-97.21048737,194
29.19169617,-95.45912933,48
32.82709122,-96.98335266,105
29.14051437,-95.6408844,24
35.20944595,-101.8593369,20
30.70835686,-101.2090683,24
32.7062912,-96.87054443,826
32.73361588,-97.4666748,152
30.44394684,-97.62651825,20
32.75383759,-96.81543732,12
32.91002274,-96.15052795,24
33.61257935,-95.09020233,24
31.31877899,-96.88626862,32
30.50795174,-97.69223785,23
32.80547714,-96.76262665,23
30.93606949,-99.77968597,24
28.03053856,-97.52026367,32
30.55531311,-100.6369171,32
32.72586441,-97.46575928,168
32.67617416,-95.70611572,28
29.85684013,-95.47305298,361
32.24104691,-97.75341797,20
32.67529678,-97.34182739,30
32.65756226,-96.8733902,359
32.74894714,-96.86701202,100
29.78225327,-95.46818542,85
29.78221893,-95.46780396,69
31.75563622,-106.4827347,7
32.30208969,-95.48031616,43
31.90428734,-94.39176941,28
30.09118271,-95.61689758,24
33.14299011,-95.60818481,24
31.68785858,-98.96957397,44
29.15509033,-95.64365387,24
29.44921684,-98.47081757,48
29.82476425,-94.38595581,32
32.93310165,-96.76372528,230
32.83303452,-96.9913559,130
26.21079636,-98.3193512,4
26.23138237,-98.33294678,3
28.9028511,-99.09757233,38
31.78009033,-97.58229828,16
26.23137856,-98.33290863,2
26.23138046,-98.33293152,2
30.33890343,-95.07822418,48
32.83151627,-96.98865509,50
29.88754845,-95.42254639,324
30.55701447,-97.84656525,36
30.06245041,-94.89337158,4
29.15037155,-98.89302063,32
26.29719162,-98.15349579,2
35.14948273,-101.8862305,14
29.2116394,-96.29295349,32
30.37227249,-97.69973755,142
32.73524094,-94.95479584,24
31.04956245,-95.11183929,32
31.94611168,-95.25188446,40
32.86622238,-96.75248718,88
32.87564087,-96.87314606,86
26.23130035,-98.33209229,4
33.28287506,-96.57563782,1
32.4177742,-96.85152435,4
29.88342285,-95.47077942,98
33.19821167,-101.3878555,23
32.67579651,-96.87879181,252
32.97401428,-96.34044647,32
33.66349411,-95.45465088,24
32.80241776,-96.71434784,88
33.03433228,-96.9965744,126
29.29800034,-94.8118515,192
32.79445648,-98.11196136,40
32.85630035,-96.8741684,71
30.53975487,-96.70453644,32
32.72091293,-97.05901337,201
26.29727554,-98.14097595,3
32.74131012,-94.93522644,30
32.80834198,-96.92649841,169
32.71219254,-97.11437225,193
32.82189941,-97.13368988,60
32.71866608,-96.01243591,24
32.73043823,-97.24067688,152
26.2792244,-98.14466858,3
31.75950241,-106.4938126,42
30.23142433,-97.7175293,68
32.75272369,-97.1135025,75
28.52431297,-99.84545898,42
29.57095337,-98.23236847,24
32.70112991,-96.82081604,360
31.61567497,-94.67478943,4
32.82730865,-97.09713745,259
33.50270081,-94.6078186,24
26.29686356,-98.15288544,2
32.09005356,-98.34945679,24
29.70424843,-95.48439026,93
29.33560944,-99.14633179,31
29.67107773,-95.50431061,314
32.74789047,-96.87931824,161
30.91312218,-94.00487518,36
32.85531616,-96.87699127,66
32.55823898,-97.14181519,52
32.67435074,-95.48323822,48
33.15152359,-94.97290039,28
32.76634216,-97.10514069,126
30.65851021,-97.67883301,24
35.54569244,-100.9775085,96
32.73361588,-97.4666748,152
28.9505558,-98.5036087,24
26.27867317,-98.14488983,2
26.29283333,-98.17549133,4
26.27962494,-98.14518738,3
26.28008461,-98.14412689,3
36.04416275,-102.5041504,24
32.78845215,-95.45479584,24
29.37528992,-95.08672333,48
32.76626968,-96.68243408,272
32.8000412,-96.71646881,60
32.90637589,-96.72477722,230
29.35500336,-98.88178253,40
29.3032856,-97.16244507,40
32.75113678,-97.21645355,136
30.30426025,-95.44356537,19
29.36520004,-98.61141968,
31.76716423,-106.4668427,4
31.77123642,-106.4622498,14
29.46991348,-98.56364441,18
30.36704254,-103.6621323,36
33.12647247,-97.03096008,184
33.56780624,-101.8249435,98
29.80303574,-95.01185608,62
33.82649994,-101.853363,23
30.97675705,-96.68003082,24
32.65158081,-96.88196564,192
33.60477829,-95.06671143,24
32.87429428,-96.87367249,166
31.30495834,-95.47457123,40
30.06462288,-94.89849091,48
32.69883347,-95.88391876,24
29.82082367,-95.51488495,251
32.43022919,-97.79957581,50
31.50018883,-95.4781189,32
29.40804672,-94.89900208,152
34.43697357,-100.2216263,32
29.69830132,-95.18143463,200
32.9099617,-96.14772034,32
30.58488464,-95.12526703,48
33.60970688,-96.17552948,40
26.17848206,-98.0531311,50
30.13939476,-94.39099884,36
33.58107758,-102.3481522,36
31.76063156,-106.4897842,34
28.03508759,-97.05277252,28
30.2291832,-97.75969696,52
29.34944153,-95.01916504,32
30.71780205,-94.92362976,24
33.06089783,-96.22370148,16
35.23122025,-101.8566208,4
30.38126755,-96.08177185,40
30.1620903,-95.23048401,101
32.91435623,-96.73589325,158
32.82827759,-96.9356308,132
26.09859848,-98.25088501,39
35.56762314,-100.9717407,32
32.1444397,-94.35697937,24
28.89814758,-99.08390045,36
32.68564606,-97.19026947,114
32.85834885,-96.86691284,327
30.09663582,-95.19818878,48
32.79999924,-96.77587891,61
33.14719772,-94.14029694,36
28.30637932,-97.28156281,36
32.71915054,-97.05336761,248
30.26694107,-97.72357178,75
30.58857536,-97.42050934,44
29.0413723,-95.70854187,32
32.31813431,-94.52028656,24
33.14730453,-96.13542938,100
30.94361877,-95.36685181,36
32.13791275,-95.116539,36
32.52939987,-95.62473297,
29.41755486,-98.52602386,9
34.15747452,-99.32142639,28
32.56858444,-96.31054688,24
29.78509331,-95.95696259,44
32.68882751,-96.8636322,236
33.17256927,-94.97714996,48
32.00089264,-97.10746765,56
32.93978119,-96.75536346,157
32.3338356,-102.5425262,24
33.44551086,-101.6571732,25
32.85919189,-97.07296753,250
31.20212746,-101.4475327,20
32.59027481,-95.10660553,24
33.46435928,-95.20815277,24
32.75579834,-98.92595673,24
30.94634247,-95.91112518,16
29.68577957,-95.56287384,164
33.18727112,-102.2692032,24
32.79415131,-96.78895569,22
34.08948898,-98.5615387,40
26.23147392,-98.33387756,12
27.75022125,-98.23726654,44
29.91641426,-96.87904358,16
31.91299438,-98.59117889,22
32.88358688,-96.96360779,93
29.82830048,-95.47920227,285
29.85085678,-95.29901886,268
29.67762184,-96.89788055,8
32.95623016,-96.88851166,245
32.39156342,-97.32975006,36
29.81218338,-95.18262482,254
32.73088074,-96.64792633,85
33.07138824,-96.71340179,240
29.67065048,-95.19817352,309
30.30768394,-97.67823792,124
33.02220154,-96.91204071,144
28.71366882,-96.21753693,38
34.83397675,-102.4081192,28
32.72094727,-97.11112976,366
29.86440277,-95.45535278,60
32.8170433,-96.99768829,17
29.82696915,-95.34243011,64
30.64906693,-93.90035248,36
28.78846359,-96.97198486,51
32.80158997,-97.42541504,260
30.95731354,-95.91791534,36
27.74953079,-98.24356079,23
30.96026039,-95.89578247,32
31.30035973,-96.88983154,25
28.10344124,-97.82572937,32
31.43283653,-97.40367126,36
32.9383812,-96.76097107,71
32.87004471,-96.76266479,192
31.77472305,-95.6407547,48
29.19161797,-95.45918274,48
32.75259781,-97.00408173,102
33.02880859,-97.02748108,272
32.72052002,-96.86584473,46
29.65657234,-95.50040436,179
27.95392036,-97.92991638,24
31.78823471,-95.61762238,42
29.70834732,-95.63580322,168
29.70802116,-95.63580322,144
33.21235657,-97.13266754,24
29.64040756,-95.49559021,377
30.10715485,-95.24589539,50
32.80780411,-96.77952576,18
30.05824661,-94.89424133,48
29.59049416,-95.44857025,105
32.41742706,-96.84976196,10
26.19296074,-97.68350983,16
32.75787354,-97.36252594,176
32.7549324,-97.36125183,254
32.90398026,-96.88342285,224
29.69187164,-95.17938995,93
32.69960785,-96.84189606,196
30.30822563,-97.66609192,98
33.14017487,-96.8192749,216
31.72711182,-95.60611725,79
33.01148605,-96.86052704,382
32.86537552,-97.29154968,240
33.17601776,-96.63562012,220
32.85206604,-96.57364655,152
32.87218475,-96.8686676,302
32.94138718,-96.9446106,300
32.14229202,-95.31793976,24
30.12623405,-95.4644928,216
33.05586624,-97.01756287,192
32.92863846,-96.94599152,204
26.38678551,-98.83050537,40
32.71789551,-97.23376465,184
31.5592041,-97.10603333,200
29.65086555,-95.478508,75
32.71203232,-97.01509094,418
30.42321014,-95.47560883,24
30.42319489,-95.47563934,24
29.62904358,-95.4227066,100
29.96183014,-95.55389404,336
29.702425,-96.77281189,16
32.71580124,-96.00447083,36
30.65507507,-98.44189453,34
32.66689682,-96.89111328,112
30.02579117,-95.42033386,154
32.92974091,-95.57230377,24
31.76766586,-95.61004639,24
30.37050819,-97.69134521,290
29.98645973,-95.42674255,216
30.00884056,-95.46538544,452
32.89170074,-96.72814941,160
29.4282856,-98.48754883,49
32.44437408,-99.7023468,304
32.37955475,-98.99555969,16
32.82313538,-97.26428986,74
31.47884178,-97.21219635,144
30.23317337,-97.72312164,212
29.8930397,-97.90340424,80
33.21551895,-97.11014557,120
32.93305588,-96.81214905,206
27.50225449,-99.4980011,50
30.84620094,-93.76249695,23
32.75777054,-96.81543732,64
32.75132751,-97.33263397,106
30.11782074,-94.00920868,47
30.16718483,-96.40730286,44
30.39723587,-96.09353638,48
32.86950302,-96.76192474,271
29.90286636,-95.31726837,326
32.93077087,-96.81447601,168
30.12733459,-94.10015869,232
29.64040756,-95.49559021,563
29.73527908,-95.29480743,84
30.69879913,-95.55279541,232
29.89116669,-97.90518951,200
30.63045692,-96.36145782,232
33.67256927,-101.1125183,24
30.49469948,-95.00920105,24
30.49469948,-95.00920105,24
29.71058655,-95.49289703,302
29.79194832,-95.14588928,150
33.84828949,-98.50125885,180
32.92018127,-97.10850525,224
32.65870285,-96.87254333,280
30.00325203,-97.14189148,32
31.47840309,-98.1479187,17
30.56718826,-96.30181885,132
30.06020737,-94.14875031,144
30.38269997,-93.96369934,23
29.17962456,-95.43596649,152
32.85784149,-96.74876404,386
29.91617775,-95.4190979,228
30.13269043,-95.4469986,300
30.61584854,-96.29951477,192
35.19981384,-101.8713684,156
32.7005806,-97.30519867,184
35.20975113,-101.8825989,38
29.66558266,-95.14009094,698
32.34477234,-96.63568878,66
29.23114395,-98.6591568,40
29.8508606,-95.29863739,70
30.07596779,-94.90956879,50
32.68998337,-95.87762451,22
32.80253601,-96.71482849,229
31.75460815,-106.4170685,14
29.4089241,-98.40683746,58
33.696064,-97.51992035,24
30.29916954,-95.46198273,64
31.76764679,-95.61029053,24
26.29408646,-98.1288147,250
29.3032856,-97.16244507,40
32.37665939,-96.82388306,61
30.75012207,-98.68778992,40
28.42569923,-98.11009979,24
29.42620659,-98.48848724,90
29.48353386,-98.39718628,204
30.28652382,-95.45646667,144
29.69745255,-95.37483215,210
29.47073174,-98.53251648,198
25.95494652,-97.48680115,184
29.77581024,-95.33187866,165
33.12552261,-97.46650696,24
32.75857162,-97.32622528,175
31.76525879,-106.285141,30
28.60635757,-96.6223526,110
32.3951149,-97.32949829,56
29.64928436,-95.36823273,120
30.50880051,-97.84733582,24
32.81296158,-96.78554535,293
32.63993073,-96.87828064,198
30.62334442,-97.68164825,192
32.69407654,-96.76443481,245
32.93615341,-96.75489807,220
32.81503677,-96.68764496,158
32.80233765,-96.78690338,180
25.94973564,-97.47595215,250
32.31318283,-95.33798981,148
31.8597374,-106.5634079,30
31.71285439,-106.3672485,32
30.39489365,-97.67120361,360
30.34860992,-97.68637085,228
29.76380348,-95.3782959,196
32.71663666,-99.28523254,40
26.1561985,-97.92759705,72
33.22079468,-98.17725372,24
30.26139259,-98.858284,74
26.1254425,-97.61118317,96
28.97179794,-95.36553955,98
32.86311722,-96.62250519,250
31.65549088,-94.64666748,70
32.32689667,-96.61426544,80
32.47948074,-94.70748138,40
29.58085251,-97.98871613,152
29.73683739,-95.31095123,150
27.54513931,-99.49693298,56
30.29501724,-97.62576294,200
32.71030807,-97.31108856,152
29.19710922,-99.7808075,100
33.21457672,-97.75543213,24
30.05323219,-95.9336319,74
30.29969025,-95.45983887,120
29.43011856,-98.54611206,90
32.71408463,-96.71589661,230
33.09040833,-97.30620575,24
33.0862236,-98.5772934,64
29.77578163,-95.33683777,24
29.41791534,-98.63154602,123
29.86973953,-95.39123535,222
32.70665741,-96.28543854,75
33.21789551,-98.17037964,36
30.10614777,-95.60573578,24
29.44834709,-98.5978775,154
30.09465981,-93.73002625,200
33.16146851,-98.38196564,16
32.73786926,-97.32872772,152
30.34943771,-95.07349396,70
33.94215775,-98.66542053,24
30.27793694,-97.68560791,16
26.4003334,-98.99189758,40
33.55617905,-97.82628632,48
29.85920525,-97.94075775,60
33.12902069,-96.11599731,50
29.70791054,-95.55561066,209
31.71815872,-99.00151825,50
32.72663879,-96.82847595,172
30.31933022,-97.70352173,104
33.19577026,-97.10463715,208
32.8045845,-96.78775024,70
33.49075699,-97.15396118,24
31.78225708,-106.2949448,30
31.73441505,-106.2867584,30
33.61237717,-101.8879852,208
26.22019005,-97.6891098,80
29.78343582,-95.21995544,35
29.78900719,-95.21187592,204
30.29984283,-97.82749939,48
29.34685326,-95.01059723,72
31.41390038,-100.4581757,112
31.60788155,-97.1268692,144
30.5704174,-97.42905426,72
27.68030739,-97.36824036,180
32.37990952,-97.39324188,144
32.70630646,-96.88913727,125
27.49147224,-97.86135864,128
31.36609077,-94.73439789,72
28.86166954,-96.99211884,160
30.22907639,-97.73199463,96
29.56204414,-95.78453064,112
32.6707077,-97.24443054,234
32.75903702,-97.76215363,100
31.84992981,-106.5566483,96
30.15572548,-95.2251358,56
30.48910332,-97.63923645,161
30.61114883,-96.30310822,96
30.07392502,-99.19549561,76
26.16308784,-97.94972229,160
29.85698128,-95.39472198,624
26.15664291,-97.8127594,36
31.78169441,-106.2938538,19
30.48793221,-97.63877106,232
28.84172249,-96.98350525,160
33.17010498,-96.3692627,24
33.2357254,-95.884758,72
31.97323418,-102.0779343,160
33.21055984,-97.08798981,250
31.70517731,-106.3448029,64
32.75551224,-97.03278351,160
33.17263794,-96.49549866,24
33.69046783,-95.55088806,68
31.53053856,-94.12686157,36
30.11377525,-97.34681702,70
29.87297249,-97.66160583,32
29.90931129,-95.59334564,152
29.76134682,-95.38310242,155
32.93698883,-96.75380707,184
33.00811386,-96.96539307,168
29.9398632,-95.31385803,198
30.17376518,-97.80587006,200
33.18556595,-96.6293335,192
31.09264755,-97.7109375,128
32.73177719,-97.0987854,140
32.81512451,-97.40703583,148
33.62664795,-96.62162781,124
30.45599747,-97.82730103,208
31.69514847,-106.3077774,64
31.74117279,-106.3513718,56
31.87509537,-106.4201431,56
28.5365715,-99.85927582,60
33.60617828,-101.8184357,208
32.42048645,-97.21450806,24
29.84970093,-97.94490814,64
30.5352726,-96.69082642,24
32.41293716,-100.8601685,32
31.85794449,-106.5788422,100
33.16141129,-96.62660217,230
32.42977905,-97.10092163,24
33.22411346,-97.58769226,90
31.63718224,-96.27684784,20
30.33513451,-97.71518707,10
32.64465714,-96.86572266,250
32.7248497,-96.31491852,240
32.67618179,-96.76972961,180
29.32830048,-99.12490082,39
33.16252136,-96.93936157,24
32.44791031,-97.52864838,20
30.23540115,-97.72492981,196
31.76726532,-95.61480713,41
26.17346573,-98.06791687,24
32.69880295,-96.76028442,206
30.10683441,-96.05118561,76
32.64682388,-97.12348938,250
29.44317245,-96.95015717,24
32.26321793,-97.18162537,24
33.39953232,-96.9571228,40
29.69652557,-95.3031311,152
29.98349571,-95.43235016,248
28.8939991,-97.7123642,32
32.94444656,-102.5714264,32
33.12772369,-97.03022766,40
29.42977142,-98.4140625,200
26.16768265,-97.66674042,176
31.11482048,-97.68460846,88
30.08880424,-95.61885834,64
29.84726143,-95.4304657,132
31.6560154,-106.2727432,64
31.73475456,-106.3524475,20
32.53529739,-96.67198181,16
29.5795002,-96.3259964,36
26.164011,-98.0658493,76
31.83930397,-102.345459,128
29.51387215,-98.60942841,136
28.72130585,-96.20801544,28
31.71925545,-99.0030899,72
31.80763054,-94.18784332,32
29.94760132,-97.88595581,156
29.94918633,-95.42626953,232
31.65546799,-94.64666748,54
32.77300644,-96.76839447,220
30.86171913,-100.5963669,32
26.15810013,-98.25775146,192
30.77599525,-98.22981262,30
30.62200737,-97.67007446,105
30.61083984,-96.30249023,24
30.07359123,-99.19902802,76
30.03519249,-95.08960724,76
32.91353989,-96.67860413,183
28.08551025,-97.8241272,66
32.86631393,-97.26535797,222
32.34073639,-95.32279968,120
32.71284866,-96.8572998,250
32.63818741,-96.87866974,250
26.19178772,-98.11391449,32
25.96155739,-97.51465607,124
29.03190422,-96.50983429,8
32.79984665,-96.78876495,189
28.06313515,-97.05924988,76
29.84662437,-95.34742737,120
30.25003052,-97.88689423,160
30.30677414,-97.66959381,98
30.20814705,-98.12228394,76
29.86092377,-97.96125031,206
28.96924973,-96.65737152,36
30.23563957,-97.75601959,170
29.9368515,-95.31368256,236
31.72722054,-106.3526688,186
29.95200729,-95.30122375,240
32.80725479,-96.67017365,196
33.19555664,-96.63536835,215
28.96857452,-96.64526367,12
29.45890427,-98.63267517,240
33.12580109,-96.13250732,128
32.72541809,-96.62282562,128
33.00231171,-94.96922302,76
29.44656181,-98.7120285,220
29.61889458,-95.22622681,196
31.91910553,-106.424202,24
26.07852173,-97.24371338,120
30.14946365,-96.38489532,76
31.99578667,-106.6036148,26
32.80801773,-96.78164673,71
30.50207329,-97.81404114,220
26.29663849,-97.94993591,34
32.70069885,-97.28959656,172
29.67119408,-95.56748199,250
29.35196686,-98.44559479,248
33.23106384,-96.61203766,200
29.65246582,-95.35540771,240
31.58158493,-94.62831879,76
29.84097672,-95.42163086,136
32.88477707,-97.52155304,60
26.12901878,-98.18321228,132
30.27840042,-97.67169952,250
29.01741409,-95.43624115,160
35.19981384,-101.8713684,192
29.95202637,-95.29815674,224
30.45330429,-97.63817596,168
29.13134003,-98.14230347,76
32.73365021,-97.32965088,168
29.33266449,-98.57086945,144
31.82891464,-102.3845749,120
26.17045975,-97.95542145,32
32.75056839,-96.46348572,52
29.38758278,-100.9216919,76
29.34409714,-100.8629303,76
30.75096893,-98.69747925,48
31.82016945,-106.4509048,31
29.64279747,-95.44116974,272
29.88569069,-95.53855896,144
32.64612961,-97.12386322,250
31.52268791,-96.52359009,44
33.84383011,-98.46170807,140
31.9009037,-106.4083328,22
32.22692108,-95.23361206,32
33.233181,-97.11516571,250
30.50108337,-97.6565094,168
33.59247589,-101.9499893,168
32.81649017,-96.85224915,100
32.53321075,-94.39083099,112
29.68509293,-95.36482239,96
29.71082878,-95.53914642,224
30.57808685,-100.6347809,32
32.76305771,-96.77774811,30
29.85864258,-97.66854858,72
30.04778671,-94.12263489,150
26.18798256,-98.1344986,76
32.48682022,-99.7228241,220
30.14050293,-94.41662598,24
32.63466263,-97.35237885,168
30.0435524,-95.38015747,192
30.65656662,-98.44644165,76
29.78420639,-95.0335083,128
31.73822212,-95.62604523,76
29.8656559,-97.94399261,220
30.19108009,-97.7310257,156
29.89531136,-95.46182251,250
29.55292892,-98.61840057,72
33.01172638,-96.54853821,120
29.92958832,-96.25028229,32
31.75161552,-106.2987595,56
31.60819626,-97.12677002,120
31.71954346,-99.00340271,76
32.22594833,-98.23065948,44
32.45718002,-99.72989655,18
32.58959198,-96.91590881,80
32.58880234,-97.14607239,176
29.9221859,-95.49285126,192
33.07316208,-96.67840576,126
29.65049934,-95.0187912,72
30.18756485,-97.78047943,200
27.51651382,-99.46169281,160
29.63381958,-95.24595642,276
31.92991447,-106.4228821,16
29.87547302,-95.65057373,240
30.36196709,-97.40551758,76
29.47282982,-98.6211853,280
29.56642532,-97.98389435,60
29.81731224,-95.30926514,248
32.73930359,-96.81127167,80
34.43708038,-100.2220001,48
29.8466053,-95.44471741,188
29.78977585,-95.35821533,108
31.75610924,-106.3550568,104
31.78766823,-106.4136353,22
29.94599533,-93.9834671,84
30.20532799,-97.73764038,35
26.20937347,-98.31539154,30
27.43137932,-99.4677887,160
29.71110535,-95.66830444,148
29.56677055,-98.38402557,150
32.26436615,-101.4912949,76
26.28471565,-98.30821991,30
29.68992233,-95.63996124,240
29.77734184,-95.78130341,248
31.61560822,-106.2851944,16
28.31023407,-97.27893066,32
31.61528015,-106.2859879,36
32.74291992,-97.09228516,261
26.46705246,-97.78626251,72
29.8373909,-95.37084961,94
32.74297714,-97.4655838,104
33.12899017,-96.14214325,250
32.67529297,-97.41210938,216
31.58563423,-106.2450638,20
29.79135323,-98.73989105,100
29.65142059,-95.18722534,122
29.9480896,-93.98151398,104
27.88287926,-97.21173859,144
27.78016472,-97.65737915,76
32.79984665,-96.78876495,138
32.71412659,-96.71389771,236
32.64051056,-96.83581543,100
25.92670631,-97.45770264,146
26.18950462,-97.67601013,174
32.71986389,-96.78099823,153
29.37454224,-98.41553497,64
33.37911987,-97.1574707,208
32.02022552,-102.0572891,136
29.46558762,-98.59842682,120
32.31751633,-96.20462799,48
33.21968842,-96.65259552,240
31.92971992,-106.4231796,20
29.42947578,-95.23371887,160
29.90655136,-95.59217834,240
31.87661552,-106.5810852,36
32.71247482,-96.28683472,180
29.97882652,-95.42830658,240
32.29512405,-95.26464081,176
32.80791092,-97.32595825,204
29.93066788,-95.31142426,220
33.46321106,-94.04943085,100
31.61629486,-94.63568115,96
29.7119503,-95.55583954,160
30.22269249,-97.70467377,280
30.25897789,-98.87831879,88
31.06666946,-97.3360672,138
29.77384567,-95.74827576,150
30.4890995,-97.61038971,250
31.78848457,-106.4138184,36
30.86670876,-96.96912384,68
30.1848793,-96.92193604,28
29.66456604,-95.21099091,192
32.61833572,-96.84964752,180
30.19972038,-97.73500824,160
32.73234558,-97.48516083,192
31.83557129,-102.3457718,120
30.06196022,-95.93225861,56
29.64863014,-95.19441223,212
31.69910622,-106.3010941,100
33.54173279,-101.8470459,152
31.89296532,-106.4360428,100
29.77235031,-96.16791534,54
32.49911118,-94.71701813,160
31.3110714,-95.44087982,64
32.67149353,-97.34996796,200
30.75993919,-98.21790314,60
31.36609077,-94.73439789,60
30.47986221,-97.82366943,236
32.74554825,-97.74339294,192
30.30570602,-97.61888123,240
29.69503784,-95.18302155,240
